Id,title,rating
110,Braveheart (1995),4.031645569620253
111,Taxi Driver (1976),4.105769230769231
112,Rumble in the Bronx (Hont faan kui) (1995),3.5434782608695654
113,Before and After (1996),3.3333333333333335
116,Anne Frank Remembered (1995),3.9
117,"Young Poisoner's Handbook, The (1995)",3.0
118,If Lucy Fell (1996),2.5
119,"Steal Big, Steal Little (1995)",3.0
121,"Boys of St. Vincent, The (1992)",4.0
122,Boomerang (1992),2.65625
123,Chungking Express (Chung Hing sam lam) (1994),4.375
125,Flirting With Disaster (1996),3.5833333333333335
126,"NeverEnding Story III, The (1994)",2.0
128,Jupiter's Wife (1994),3.0
129,Pie in the Sky (1996),2.0
132,Jade (1995),2.8333333333333335
135,Down Periscope (1996),2.9516129032258065
137,Man of the Year (1995),3.0
140,Up Close and Personal (1996),3.5
141,"Birdcage, The (1996)",3.494186046511628
144,"Brothers McMullen, The (1995)",3.3333333333333335
145,Bad Boys (1995),3.2450980392156863
146,"Amazing Panda Adventure, The (1995)",3.3333333333333335
147,"Basketball Diaries, The (1995)",3.466666666666667
148,"Awfully Big Adventure, An (1995)",5.0
149,Amateur (1994),2.0
150,Apollo 13 (1995),3.845771144278607
151,Rob Roy (1995),3.5454545454545454
152,"Addiction, The (1995)",1.5
153,Batman Forever (1995),2.9160583941605838
154,Beauty of the Day (Belle de jour) (1967),3.875
155,Beyond Rangoon (1995),2.4166666666666665
156,Blue in the Face (1995),3.3333333333333335
157,Canadian Bacon (1995),2.8636363636363638
158,Casper (1995),2.806451612903226
159,Clockers (1995),2.892857142857143
160,Congo (1995),2.8771929824561404
161,Crimson Tide (1995),3.6359223300970873
162,Crumb (1994),4.205882352941177
163,Desperado (1995),3.5606060606060606
164,Devil in a Blue Dress (1995),3.3214285714285716
165,Die Hard: With a Vengeance (1995),3.5555555555555554
166,"Doom Generation, The (1995)",2.8333333333333335
168,First Knight (1995),3.0833333333333335
169,Free Willy 2: The Adventure Home (1995),2.4
170,Hackers (1995),3.2285714285714286
171,Jeffrey (1995),3.8333333333333335
172,Johnny Mnemonic (1995),2.6792452830188678
173,Judge Dredd (1995),2.6693548387096775
174,Jury Duty (1995),2.7
175,Kids (1995),3.975
176,Living in Oblivion (1995),4.3076923076923075
177,Lord of Illusions (1995),2.75
178,Love & Human Remains (1993),1.0
179,Mad Love (1995),1.5
180,Mallrats (1995),3.4027777777777777
181,Mighty Morphin Power Rangers: The Movie (1995),2.264705882352941
183,Mute Witness (1994),3.5
184,Nadja (1994),3.5
185,"Net, The (1995)",3.0401785714285716
186,Nine Months (1995),2.8229166666666665
187,Party Girl (1995),4.125
188,"Prophecy, The (1995)",3.4583333333333335
189,Reckless (1995),3.0
190,Safe (1995),2.8
191,"Scarlet Letter, The (1995)",2.4166666666666665
193,Showgirls (1995),2.4714285714285715
194,Smoke (1995),3.6666666666666665
195,Something to Talk About (1995),3.1
196,Species (1995),2.6666666666666665
198,Strange Days (1995),3.25
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",4.125
201,Three Wishes (1995),3.0
202,Total Eclipse (1995),3.0
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.4318181818181817
204,Under Siege 2: Dark Territory (1995),2.716666666666667
205,Unstrung Heroes (1995),3.1666666666666665
206,Unzipped (1995),3.0
207,"Walk in the Clouds, A (1995)",3.4285714285714284
208,Waterworld (1995),2.9130434782608696
209,White Man's Burden (1995),3.1666666666666665
210,Wild Bill (1995),3.0
211,"Browning Version, The (1994)",3.5
212,Bushwhacked (1995),3.0
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),3.8333333333333335
214,Before the Rain (Pred dozhdot) (1994),4.0
215,Before Sunrise (1995),4.041666666666667
216,Billy Madison (1995),3.326530612244898
217,"Babysitter, The (1995)",2.3333333333333335
218,Boys on the Side (1995),3.4285714285714284
219,"Cure, The (1995)",3.0
220,Castle Freak (1995),3.0
222,Circle of Friends (1995),3.75
223,Clerks (1994),3.855769230769231
224,Don Juan DeMarco (1995),3.6125
225,Disclosure (1994),3.5384615384615383
227,Drop Zone (1994),2.8636363636363638
228,Destiny Turns on the Radio (1995),2.3333333333333335
229,Death and the Maiden (1994),3.4285714285714284
230,Dolores Claiborne (1995),3.3958333333333335
231,Dumb & Dumber (Dumb and Dumber) (1994),3.0601503759398496
232,Eat Drink Man Woman (Yin shi nan nu) (1994),3.892857142857143
233,Exotica (1994),3.5
234,Exit to Eden (1994),2.588235294117647
235,Ed Wood (1994),3.6785714285714284
236,French Kiss (1995),3.477777777777778
237,Forget Paris (1995),3.340909090909091
238,Far From Home: The Adventures of Yellow Dog (1995),4.0
239,"Goofy Movie, A (1995)",3.0
240,Hideaway (1995),2.375
241,Fluke (1995),4.0
242,Farinelli: il castrato (1994),3.6
243,Gordy (1995),3.0
246,Hoop Dreams (1994),4.293103448275862
247,Heavenly Creatures (1994),3.9285714285714284
248,Houseguest (1994),3.176470588235294
249,Immortal Beloved (1994),3.7222222222222223
250,Heavyweights (Heavy Weights) (1995),2.5
251,"Hunted, The (1995)",3.0
252,I.Q. (1994),3.453488372093023
253,Interview with the Vampire: The Vampire Chronicles (1994),3.458715596330275
254,Jefferson in Paris (1995),3.0
255,"Jerky Boys, The (1995)",2.0714285714285716
256,Junior (1994),2.8285714285714287
257,Just Cause (1995),3.5
258,"Kid in King Arthur's Court, A (1995)",2.6
259,Kiss of Death (1995),3.2
260,Star Wars: Episode IV - A New Hope (1977),4.231075697211155
261,Little Women (1994),3.880952380952381
262,"Little Princess, A (1995)",3.9047619047619047
263,Ladybird Ladybird (1994),4.0
265,Like Water for Chocolate (Como agua para chocolate) (1992),3.9393939393939394
266,Legends of the Fall (1994),3.3970588235294117
267,Major Payne (1995),2.9411764705882355
269,My Crazy Life (Mi vida loca) (1993),3.0
270,Love Affair (1994),3.4
271,Losing Isaiah (1995),3.5
272,"Madness of King George, The (1994)",3.7580645161290325
273,Mary Shelley's Frankenstein (Frankenstein) (1994),2.9464285714285716
274,Man of the House (1995),2.9285714285714284
275,Mixed Nuts (1994),2.0
276,Milk Money (1994),3.25
277,Miracle on 34th Street (1994),3.223684210526316
278,Miami Rhapsody (1995),1.5
279,My Family (1995),3.0
280,Murder in the First (1995),4.076923076923077
281,Nobody's Fool (1994),3.7857142857142856
282,Nell (1994),3.3375
283,New Jersey Drive (1995),3.6666666666666665
284,New York Cop (Nyû Yôku no koppu) (1993),4.5
285,Beyond Bedlam (1993),4.0
287,Nina Takes a Lover (1994),3.0
288,Natural Born Killers (1994),3.233695652173913
289,Only You (1994),3.5625
290,Once Were Warriors (1994),4.035714285714286
291,Poison Ivy II (1996),2.3333333333333335
292,Outbreak (1995),3.4257425742574257
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.018796992481203
294,"Perez Family, The (1995)",3.0
295,"Pyromaniac's Love Story, A (1995)",3.0
296,Pulp Fiction (1994),4.197068403908795
298,Pushing Hands (Tui shou) (1992),2.0
299,Priest (1994),4.0
300,Quiz Show (1994),3.5185185185185186
301,Picture Bride (Bijo photo) (1994),4.0
302,"Queen Margot (Reine Margot, La) (1994)",3.2
303,"Quick and the Dead, The (1995)",2.953125
304,Roommates (1995),3.6666666666666665
305,Ready to Wear (Pret-A-Porter) (1994),2.8333333333333335
306,Three Colors: Red (Trois couleurs: Rouge) (1994),4.21875
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),3.8958333333333335
308,Three Colors: White (Trzy kolory: Bialy) (1994),4.025
310,Rent-a-Kid (1995),3.0
311,Relative Fear (1994),3.0
312,Stuart Saves His Family (1995),1.4444444444444444
313,"Swan Princess, The (1994)",3.3333333333333335
314,"Secret of Roan Inish, The (1994)",3.75
315,"Specialist, The (1994)",3.0789473684210527
316,Stargate (1994),3.375
317,"Santa Clause, The (1994)",3.2037037037037037
318,"Shawshank Redemption, The (1994)",4.429022082018927
319,Shallow Grave (1994),3.6
320,Suture (1993),3.0
321,Strawberry and Chocolate (Fresa y chocolate) (1993),4.0
322,Swimming with Sharks (1995),3.55
324,"Sum of Us, The (1994)",4.0
325,National Lampoon's Senior Trip (1995),2.5
326,To Live (Huozhe) (1994),4.0
327,Tank Girl (1995),2.823529411764706
328,Tales from the Crypt Presents: Demon Knight (1995),3.15
329,Star Trek: Generations (1994),3.3935185185185186
330,Tales from the Hood (1995),3.0
331,Tom & Viv (1994),3.0
332,Village of the Damned (1995),2.8333333333333335
333,Tommy Boy (1995),3.78
334,Vanya on 42nd Street (1994),4.2
335,Underneath (1995),3.5
336,"Walking Dead, The (1995)",3.0
337,What's Eating Gilbert Grape (1993),3.7662337662337664
338,Virtuosity (1995),2.8421052631578947
339,While You Were Sleeping (1995),3.4693877551020407
340,"War, The (1994)",3.4
341,Double Happiness (1994),4.0
342,Muriel's Wedding (1994),3.272727272727273
343,"Baby-Sitters Club, The (1995)",2.9
344,Ace Ventura: Pet Detective (1994),3.040372670807453
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5972222222222223
346,Backbeat (1993),3.5
347,Bitter Moon (1992),3.5
348,Bullets Over Broadway (1994),3.5833333333333335
349,Clear and Present Danger (1994),3.6045454545454545
350,"Client, The (1994)",3.3859649122807016
351,"Corrina, Corrina (1994)",3.176470588235294
352,Crooklyn (1994),2.5
353,"Crow, The (1994)",3.609375
354,Cobb (1994),3.3333333333333335
355,"Flintstones, The (1994)",2.357142857142857
356,Forrest Gump (1994),4.164133738601824
357,Four Weddings and a Funeral (1994),3.5194174757281553
358,Higher Learning (1995),2.6666666666666665
359,I Like It Like That (1994),3.0
360,I Love Trouble (1994),2.6875
361,It Could Happen to You (1994),3.0588235294117645
362,"Jungle Book, The (1994)",3.5294117647058822
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",4.0
364,"Lion King, The (1994)",3.941860465116279
365,Little Buddha (1993),3.25
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",2.9166666666666665
367,"Mask, The (1994)",3.1847133757961785
368,Maverick (1994),3.5
369,Mrs. Parker and the Vicious Circle (1994),4.0
370,Naked Gun 33 1/3: The Final Insult (1994),3.060344827586207
371,"Paper, The (1994)",3.3095238095238093
372,Reality Bites (1994),2.761904761904762
373,Red Rock West (1992),3.6363636363636362
374,Richie Rich (1994),2.2
376,"River Wild, The (1994)",3.25
377,Speed (1994),3.5292397660818713
378,Speechless (1994),2.7857142857142856
379,Timecop (1994),2.5
380,True Lies (1994),3.497191011235955
381,When a Man Loves a Woman (1994),3.8181818181818183
382,Wolf (1994),3.15625
383,Wyatt Earp (1994),3.0952380952380953
384,Bad Company (1995),3.25
385,"Man of No Importance, A (1994)",4.0
386,S.F.W. (1994),3.0
387,"Low Down Dirty Shame, A (1994)",2.375
388,Boys Life (1995),3.0
389,"Colonel Chabert, Le (1994)",4.5
390,Faster Pussycat! Kill! Kill! (1965),3.7
391,Jason's Lyric (1994),4.5
393,Street Fighter (1994),2.5
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),2.4166666666666665
406,Federal Hill (1994),3.0
407,In the Mouth of Madness (1995),3.4375
408,8 Seconds (1994),3.0
409,Above the Rim (1994),2.0
410,Addams Family Values (1993),3.1011904761904763
412,"Age of Innocence, The (1993)",3.5
413,Airheads (1994),2.7884615384615383
414,"Air Up There, The (1994)",2.3333333333333335
415,Another Stakeout (1993),2.53125
416,Bad Girls (1994),2.5
417,Barcelona (1994),3.6923076923076925
418,Being Human (1993),3.0
419,"Beverly Hillbillies, The (1993)",2.675
420,Beverly Hills Cop III (1994),2.7203389830508473
421,Black Beauty (1994),3.2083333333333335
422,Blink (1994),3.2
423,Blown Away (1994),2.85
424,Blue Chips (1994),1.8333333333333333
425,Blue Sky (1994),3.75
426,Body Snatchers (1993),3.142857142857143
427,Boxing Helena (1993),2.5416666666666665
428,"Bronx Tale, A (1993)",3.7222222222222223
429,Cabin Boy (1994),2.0
430,Calendar Girl (1993),3.75
431,Carlito's Way (1993),3.738095238095238
432,City Slickers II: The Legend of Curly's Gold (1994),2.6454545454545455
433,Clean Slate (1994),2.75
434,Cliffhanger (1993),3.0346534653465347
435,Coneheads (1993),2.4206349206349205
436,Color of Night (1994),2.5714285714285716
437,Cops and Robbersons (1994),2.1666666666666665
438,"Cowboy Way, The (1994)",2.7142857142857144
440,Dave (1993),3.5460526315789473
441,Dazed and Confused (1993),3.9285714285714284
442,Demolition Man (1993),3.0925925925925926
444,Even Cowgirls Get the Blues (1993),2.3333333333333335
445,Fatal Instinct (1993),3.0
446,Farewell My Concubine (Ba wang bie ji) (1993),3.8333333333333335
448,Fearless (1993),3.625
449,Fear of a Black Hat (1994),1.0
450,With Honors (1994),3.0
451,Flesh and Bone (1993),4.0
452,Widows' Peak (1994),3.0
453,For Love or Money (1993),2.8
454,"Firm, The (1993)",3.5346534653465347
455,Free Willy (1993),2.391891891891892
456,Fresh (1994),3.75
457,"Fugitive, The (1993)",3.9921052631578946
458,Geronimo: An American Legend (1993),2.8
459,"Getaway, The (1994)",2.25
460,Getting Even with Dad (1994),2.6666666666666665
461,Go Fish (1994),2.75
464,Hard Target (1993),2.9
466,Hot Shots! Part Deux (1993),2.8666666666666667
467,Live Nude Girls (1995),5.0
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.2045454545454546
469,"House of the Spirits, The (1993)",3.4
470,House Party 3 (1994),1.0
471,"Hudsucker Proxy, The (1994)",3.55
472,I'll Do Anything (1994),2.5833333333333335
473,In the Army Now (1994),1.8571428571428572
474,In the Line of Fire (1993),3.692857142857143
475,In the Name of the Father (1993),4.3
476,"Inkwell, The (1994)",1.0
477,What's Love Got to Do with It? (1993),3.3823529411764706
478,Jimmy Hollywood (1994),2.5
479,Judgment Night (1993),2.25
480,Jurassic Park (1993),3.75
481,Kalifornia (1993),3.1578947368421053
482,Killing Zoe (1994),3.625
484,Lassie (1994),3.0
485,Last Action Hero (1993),2.9339622641509435
486,Life with Mikey (1993),3.0
487,Lightning Jack (1994),2.5
488,M. Butterfly (1993),3.0
489,Made in America (1993),2.8636363636363638
490,Malice (1993),3.0
491,"Man Without a Face, The (1993)",3.2941176470588234
492,Manhattan Murder Mystery (1993),3.75
493,Menace II Society (1993),3.6666666666666665
494,Executive Decision (1996),3.3780487804878048
495,In the Realm of the Senses (Ai no corrida) (1976),5.0
496,What Happened Was... (1994),5.0
497,Much Ado About Nothing (1993),3.813953488372093
499,Mr. Wonderful (1993),2.5
500,Mrs. Doubtfire (1993),3.388888888888889
501,Naked (1993),3.6666666666666665
502,"Next Karate Kid, The (1994)",2.3666666666666667
504,No Escape (1994),3.0
505,North (1994),2.2142857142857144
506,Orlando (1992),4.5
507,"Perfect World, A (1993)",3.3846153846153846
508,Philadelphia (1993),3.6136363636363638
509,"Piano, The (1993)",3.540983606557377
510,Poetic Justice (1993),3.0
511,"Program, The (1993)",3.0
512,"Puppet Masters, The (1994)",3.0
513,Radioland Murders (1994),3.375
514,"Ref, The (1994)",3.4166666666666665
515,"Remains of the Day, The (1993)",3.6041666666666665
516,Renaissance Man (1994),3.0555555555555554
517,Rising Sun (1993),3.2777777777777777
518,"Road to Wellville, The (1994)",2.375
519,RoboCop 3 (1993),2.4047619047619047
520,Robin Hood: Men in Tights (1993),3.130434782608696
521,Romeo Is Bleeding (1993),3.1666666666666665
522,Romper Stomper (1992),3.2857142857142856
523,Ruby in Paradise (1993),3.5
524,Rudy (1993),3.485294117647059
526,"Savage Nights (Nuits fauves, Les) (1992)",4.0
527,Schindler's List (1993),4.225
528,"Scout, The (1994)",2.3333333333333335
529,Searching for Bobby Fischer (1993),3.875
531,"Secret Garden, The (1993)",3.25
532,Serial Mom (1994),3.0
533,"Shadow, The (1994)",2.888888888888889
534,Shadowlands (1993),3.607142857142857
535,Short Cuts (1993),3.2666666666666666
536,"Simple Twist of Fate, A (1994)",3.3333333333333335
537,Sirens (1994),3.1666666666666665
538,Six Degrees of Separation (1993),3.5833333333333335
539,Sleepless in Seattle (1993),3.4716981132075473
540,Sliver (1993),2.6666666666666665
541,Blade Runner (1982),4.100806451612903
542,Son in Law (1993),2.7857142857142856
543,So I Married an Axe Murderer (1993),3.317073170731707
544,Striking Distance (1993),2.4375
546,Super Mario Bros. (1993),2.0
547,Surviving the Game (1994),3.25
548,Terminal Velocity (1994),2.75
549,Thirty-Two Short Films About Glenn Gould (1993),4.5
550,Threesome (1994),3.4
551,"Nightmare Before Christmas, The (1993)",3.553763440860215
552,"Three Musketeers, The (1993)",3.262295081967213
553,Tombstone (1993),3.8153846153846156
555,True Romance (1993),3.8
556,"War Room, The (1993)",3.3333333333333335
558,"Pagemaster, The (1994)",2.9375
562,Welcome to the Dollhouse (1995),3.5434782608695654
563,Germinal (1993),4.0
564,Chasers (1994),1.5
567,Kika (1993),2.0
568,Bhaji on the Beach (1993),3.5
569,Little Big League (1994),2.6666666666666665
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",3.5
574,Spanking the Monkey (1994),3.25
575,"Little Rascals, The (1994)",2.65625
577,Andre (1994),2.125
579,"Escort, The (Scorta, La) (1993)",3.0
580,Princess Caraboo (1994),2.8
581,"Celluloid Closet, The (1995)",4.0
583,Dear Diary (Caro Diario) (1994),4.0
585,"Brady Bunch Movie, The (1995)",2.736111111111111
586,Home Alone (1990),2.9956896551724137
587,Ghost (1990),3.4347826086956523
588,Aladdin (1992),3.7923497267759565
589,Terminator 2: Judgment Day (1991),3.970982142857143
590,Dances with Wolves (1990),3.8353658536585367
592,Batman (1989),3.4285714285714284
593,"Silence of the Lambs, The (1991)",4.161290322580645
594,Snow White and the Seven Dwarfs (1937),3.616883116883117
595,Beauty and the Beast (1991),3.7705479452054793
596,Pinocchio (1940),3.45
597,Pretty Woman (1990),3.4851851851851854
599,"Wild Bunch, The (1969)",3.8181818181818183
600,Love and a .45 (1994),4.0
602,"Great Day in Harlem, A (1994)",4.0
605,One Fine Day (1996),3.0
606,Candyman: Farewell to the Flesh (1995),3.0
608,Fargo (1996),4.116022099447513
609,Homeward Bound II: Lost in San Francisco (1996),3.5714285714285716
610,Heavy Metal (1981),3.5454545454545454
611,Hellraiser: Bloodline (1996),2.4166666666666665
612,"Pallbearer, The (1996)",2.5
613,Jane Eyre (1996),3.1875
615,Bread and Chocolate (Pane e cioccolata) (1973),3.0
616,"Aristocats, The (1970)",3.411111111111111
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",2.8333333333333335
618,Two Much (1995),3.0
619,Ed (1996),2.6
626,"Thin Line Between Love and Hate, A (1996)",5.0
627,"Last Supper, The (1995)",3.3333333333333335
628,Primal Fear (1996),3.642857142857143
631,All Dogs Go to Heaven 2 (1996),3.1818181818181817
632,Land and Freedom (Tierra y libertad) (1995),4.0
633,Denise Calls Up (1995),5.0
634,Theodore Rex (1995),2.25
635,"Family Thing, A (1996)",3.0
636,Frisk (1995),3.0
637,Sgt. Bilko (1996),3.0454545454545454
638,Jack and Sarah (1995),3.0
639,Girl 6 (1996),3.0
640,Diabolique (1996),2.6818181818181817
645,Nelly & Monsieur Arnaud (1995),3.5
647,Courage Under Fire (1996),3.3275862068965516
648,Mission: Impossible (1996),3.537037037037037
649,Cold Fever (Á köldum klaka) (1995),3.0
650,Moll Flanders (1996),3.0
653,Dragonheart (1996),3.0923076923076924
656,Eddie (1996),3.0
661,James and the Giant Peach (1996),3.4489795918367347
662,Fear (1996),3.2857142857142856
663,Kids in the Hall: Brain Candy (1996),3.2916666666666665
665,Underground (1995),4.333333333333333
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),2.8125
668,Song of the Little Road (Pather Panchali) (1955),4.25
670,"World of Apu, The (Apur Sansar) (1959)",4.75
671,Mystery Science Theater 3000: The Movie (1996),3.486111111111111
673,Space Jam (1996),2.707547169811321
674,Barbarella (1968),3.1666666666666665
678,Some Folks Call It a Sling Blade (1993),3.8333333333333335
679,"Run of the Country, The (1995)",4.0
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",4.125
685,It's My Party (1996),4.0
688,Operation Dumbo Drop (1995),2.3333333333333335
691,Mrs. Winterbourne (1996),3.3333333333333335
692,Solo (1996),2.0
694,"Substitute, The (1996)",2.9545454545454546
695,True Crime (1996),4.0
697,Feeling Minnesota (1996),2.7
698,Delta of Venus (1995),1.0
700,Angus (1995),3.2142857142857144
703,Boys (1996),2.0
704,"Quest, The (1996)",2.5714285714285716
706,Sunset Park (1996),3.0
707,Mulholland Falls (1996),2.880952380952381
708,"Truth About Cats & Dogs, The (1996)",3.3879310344827585
709,Oliver & Company (1988),3.090909090909091
710,Celtic Pride (1996),2.5625
711,Flipper (1996),3.05
714,Dead Man (1995),3.966666666666667
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.6666666666666665
718,"Visitors, The (Visiteurs, Les) (1993)",4.125
719,Multiplicity (1996),2.842857142857143
720,Wallace & Gromit: The Best of Aardman Animation (1996),4.092592592592593
722,"Haunted World of Edward D. Wood Jr., The (1996)",4.0
724,"Craft, The (1996)",3.032258064516129
725,"Great White Hype, The (1996)",2.5
726,Last Dance (1996),3.0
728,Cold Comfort Farm (1995),3.5
731,Heaven's Prisoners (1996),3.3333333333333335
733,"Rock, The (1996)",3.6404958677685952
735,Cemetery Man (Dellamorte Dellamore) (1994),3.9285714285714284
736,Twister (1996),3.321138211382114
737,Barb Wire (1996),2.65
741,Ghost in the Shell (Kôkaku kidôtai) (1995),4.148148148148148
742,Thinner (1996),2.8181818181818183
743,Spy Hard (1996),2.5172413793103448
745,Wallace & Gromit: A Close Shave (1995),3.8958333333333335
747,"Stupids, The (1996)",3.3333333333333335
748,"Arrival, The (1996)",3.1136363636363638
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.268041237113402
757,Ashes of Time (Dung che sai duk) (1994),4.0
759,Maya Lin: A Strong Clear Vision (1994),3.5
760,Stalingrad (1993),4.25
761,"Phantom, The (1996)",2.789473684210526
762,Striptease (1996),2.4146341463414633
764,Heavy (1995),3.5
765,Jack (1996),3.1578947368421053
766,I Shot Andy Warhol (1996),3.5
773,Touki Bouki (1973),3.5
775,Spirits of the Dead (1968),3.0
778,Trainspotting (1996),4.03921568627451
779,'Til There Was You (1997),4.0
780,Independence Day (a.k.a. ID4) (1996),3.4455445544554455
781,Stealing Beauty (1996),3.5
782,"Fan, The (1996)",3.0
783,"Hunchback of Notre Dame, The (1996)",3.3297872340425534
784,"Cable Guy, The (1996)",2.8055555555555554
785,Kingpin (1996),3.369047619047619
786,Eraser (1996),3.109375
788,"Nutty Professor, The (1996)",2.731707317073171
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",2.0
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",4.0
795,Somebody to Love (1994),3.5
798,Daylight (1996),2.7083333333333335
799,"Frighteners, The (1996)",3.4565217391304346
800,Lone Star (1996),4.157894736842105
801,Harriet the Spy (1996),3.1363636363636362
802,Phenomenon (1996),3.3369565217391304
803,Walking and Talking (1996),4.0
804,She's the One (1996),3.25
805,"Time to Kill, A (1996)",3.657142857142857
806,American Buffalo (1996),1.5
808,Alaska (1996),3.5
809,Fled (1996),2.3333333333333335
810,Kazaam (1996),2.25
813,Larger Than Life (1996),2.8
818,"Very Brady Sequel, A (1996)",3.25
823,"Collector, The (La collectionneuse) (1967)",3.5
824,Kaspar Hauser (1993),4.0
828,"Adventures of Pinocchio, The (1996)",3.3333333333333335
829,Joe's Apartment (1996),2.6666666666666665
830,"First Wives Club, The (1996)",3.0714285714285716
